timestamp,visibility_mean,vis_HV,vis_DA,QBER_total,QBER_HV,QBER_DA,C_HH,C_VV,C_DD,C_AA,C_HV,C_VH,C_DA,C_AD
1763553317.5586064,0.99,1.0,1.0,0.005,0.0,0.0,17,5,8,7,0,0,0,0
1763553318.8754153,0.8759,0.8947,0.8571,0.062,0.0526,0.0714,7,11,7,6,0,1,0,1
1763553320.190902,0.99,1.0,1.0,0.005,0.0,0.0,18,10,7,4,0,0,0,0
1763553321.4309149,0.9444,0.8889,1.0,0.0278,0.0556,0.0,8,9,9,8,1,0,0,0
1763553322.7381823,0.99,1.0,1.0,0.005,0.0,0.0,17,10,9,4,0,0,0,0
1763553324.0564456,0.9412,1.0,0.8824,0.0294,0.0,0.0588,12,6,11,5,0,0,0,1
1763553325.3070028,0.9118,0.9412,0.8824,0.0441,0.0294,0.0588,22,11,10,6,1,0,1,0
1763553326.6265998,0.99,1.0,1.0,0.005,0.0,0.0,13,17,15,6,0,0,0,0
1763553327.9385111,0.9615,0.9231,1.0,0.0192,0.0385,0.0,15,10,11,12,1,0,0,0
1763553329.2276313,0.9615,0.9231,1.0,0.0192,0.0385,0.0,14,11,7,5,0,1,0,0
1763553330.487557,0.99,1.0,1.0,0.005,0.0,0.0,15,8,8,5,0,0,0,0
1763553331.7861755,0.99,1.0,1.0,0.005,0.0,0.0,21,9,10,6,0,0,0,0
1763553333.1012013,0.99,1.0,1.0,0.005,0.0,0.0,19,10,9,3,0,0,0,0
